timestamp,open,high,low,close,volume
1484784000.0,20300.0,20898.0,20000.0,20340.02,378.62
1484870400.0,20340.02,20750.0,20100.99,20203.93,396.2
1484956800.0,20203.93,20600.0,19835.0,20021.37,139.49
1485043200.0,20021.37,20500.0,19402.01,19955.34,79.27
1485129600.0,19955.34,20502.6,19685.01,20489.9,198.7
1485216000.0,20489.9,20490.0,19656.0,19962.0,245.58
1485302400.0,19962.0,20150.0,19456.0,19895.0,252.14
1485388800.0,19895.0,20379.0,19475.0,20178.0,314.81
1485475200.0,20178.0,20294.99,19801.01,19917.05,178.26
1485561600.0,19917.05,20288.96,19812.0,20083.99,91.53
1485648000.0,20083.99,20167.89,19861.0,19972.0,44.37
1485734400.0,19972.0,20150.0,19551.0,19721.0,295.84
1485820800.0,19721.0,20477.47,19602.03,20345.5,277.74
1485907200.0,20345.5,20500.0,20172.0,20390.0,249.0
1485993600.0,20390.0,21399.98,20389.3,21399.98,332.03
1486080000.0,21399.98,22450.0,20750.01,21600.02,467.58
1486166400.0,21600.02,21884.73,21100.0,21743.98,126.03
1486252800.0,21743.98,21743.98,21170.04,21433.0,72.58
1486339200.0,21433.0,21434.53,21080.0,21151.01,104.88
1486425600.0,21151.01,22300.0,21151.01,22274.9,321.13
1486512000.0,22274.9,22590.0,21500.0,22271.78,458.02
1486598400.0,22271.78,22429.99,19361.21,21000.0,669.74
1486684800.0,21000.0,21679.16,19780.0,20701.03,626.38
1486771200.0,20701.03,21400.0,20555.8,21349.96,165.04
1486857600.0,21349.96,21349.96,20500.0,20525.01,77.04
1486944000.0,20525.01,21500.0,20332.0,20500.0,425.88
1487030400.0,20500.0,21150.0,20500.0,20829.99,419.94
1487116800.0,20850.0,21000.0,20563.45,20850.0,308.56
1487203200.0,20850.0,21497.89,20707.0,21309.02,368.89
1487289600.0,21309.02,22000.0,21260.1,21859.64,311.69
1487376000.0,21859.64,21889.99,21570.02,21849.11,118.33
1487462400.0,21849.11,21849.11,21450.0,21749.9,69.81
1487548800.0,21749.9,22200.0,21550.0,22150.0,277.51
1487635200.0,22150.0,23371.0,22011.56,22999.83,499.07
1487721600.0,22999.83,23350.0,22000.0,23259.99,524.21
1487808000.0,23259.99,25000.0,23050.0,24689.0,809.83
1487894400.0,24689.0,25000.0,23150.0,24150.19,601.53
1487980800.0,24150.19,24299.0,23139.45,23671.54,180.64
1488067200.0,23671.54,24490.0,23200.01,24000.0,109.01
1488153600.0,24000.0,24475.0,23600.0,24443.71,376.92
1488240000.0,24443.71,24900.0,24150.02,24526.85,570.6
1488326400.0,24526.85,25000.0,24300.0,24650.0,518.64
1488412800.0,24650.0,26998.0,24600.0,26000.0,672.72
1488499200.0,26000.0,27489.0,25730.01,27398.0,446.32
1488585600.0,27398.0,27406.0,26000.0,26702.23,178.9
1488672000.0,26702.23,27079.0,26160.5,26949.99,103.64
1488758400.0,26949.99,27428.8,25500.0,26996.83,552.69
1488844800.0,26996.83,27117.99,24500.0,25548.0,667.89
1488931200.0,25548.0,25657.9,22998.0,22998.0,820.09
1489017600.0,22998.0,24450.0,22101.21,24249.98,775.0
1489104000.0,24249.98,25657.9,12088.0,22548.52,1678.92
1489190400.0,22548.52,24779.01,22180.7,24307.0,250.43
1489276800.0,24307.0,24944.44,24010.01,24671.89,118.75
1489363200.0,24671.89,25500.0,24200.0,24899.75,503.8
1489449600.0,24899.75,25250.0,24400.0,24760.11,454.16
1489536000.0,24760.11,25500.0,24150.0,24533.23,706.86
1489622400.0,24533.23,24751.54,22201.0,23164.99,951.0
1489708800.0,23164.99,23873.68,21050.0,21901.0,647.32
1489795200.0,21901.0,22400.0,18500.01,19100.0,387.82
1489881600.0,19100.0,20900.0,18900.83,20550.0,189.79
1489968000.0,20550.0,20789.12,19550.01,20730.24,161.33
1490054400.0,20730.24,22899.0,20402.64,22098.9,406.28
1490140800.0,22098.9,22248.97,19500.0,20470.5,879.39
1490227200.0,20470.5,20598.63,19550.0,19807.91,472.82
1490313600.0,19807.91,20100.0,17500.0,18100.0,1034.42
1490400000.0,18100.0,19499.37,16750.89,18600.23,470.81
1490486400.0,18600.23,19897.99,18250.0,18979.97,234.03
1490572800.0,18979.97,19998.0,17903.57,19949.0,465.19
1490659200.0,19949.0,20800.0,19505.0,20143.0,497.28
1490745600.0,20143.0,20290.88,19081.64,19625.0,561.77
1490832000.0,19625.0,19985.64,19475.01,19792.39,390.9
1490918400.0,19792.39,21000.0,19695.8,20900.01,546.54
1491004800.0,20900.01,21600.0,20675.0,21169.18,248.65
1491091200.0,21169.18,21397.64,20756.0,21152.0,143.33
1491177600.0,21152.0,22249.99,21152.0,21911.1,646.96
1491264000.0,21911.1,22449.0,21315.0,21902.0,668.18
1491350400.0,21902.0,22197.0,21146.0,21599.0,474.19
1491436800.0,21599.0,22566.33,21477.04,22489.83,569.21
1491523200.0,22489.83,22800.0,22190.0,22540.03,415.53
1491609600.0,22540.03,22799.99,22450.0,22683.99,119.85
1491696000.0,22683.99,23000.0,22481.0,22912.36,139.69
1491782400.0,22912.36,23094.46,22750.0,23000.0,311.64
1491868800.0,23000.0,23299.0,22825.0,23292.14,346.76
1491955200.0,23292.14,23383.36,23020.24,23280.0,387.19
1492041600.0,23280.0,23497.99,22101.25,22350.01,312.56
1492128000.0,22350.01,22900.0,22350.0,22370.59,140.59
1492214400.0,22370.59,22699.99,22359.0,22530.0,57.4
1492300800.0,22530.0,22587.8,22188.25,22435.93,67.18
1492387200.0,22435.93,22999.99,22200.01,22989.99,329.19
1492473600.0,22989.99,23299.99,22434.0,23027.7,429.08
1492560000.0,23027.7,23169.99,22500.0,23149.44,385.86
1492646400.0,23149.44,23640.0,22951.74,23551.34,429.48
1492732800.0,23551.34,24190.0,23406.75,24070.44,366.65
1492819200.0,24070.44,24499.0,23600.0,24032.44,287.12
1492905600.0,24032.44,24258.59,23701.85,23810.06,117.78
1492992000.0,23810.06,24198.98,23206.0,24099.77,428.84
1493078400.0,24099.77,24983.83,23901.0,24400.15,549.71
1493164800.0,24400.15,25150.0,24300.01,24731.98,649.08
1493251200.0,24731.98,25999.0,24643.48,25699.0,867.72
1493337600.0,25699.0,25976.5,24902.0,25600.0,659.11
1493424000.0,25600.0,26000.0,25500.0,26000.0,235.69
1493510400.0,26000.0,26300.0,25720.0,26111.21,144.47
1493596800.0,26111.21,28300.0,26100.0,27501.56,432.11
1493683200.0,27501.56,29000.0,27159.03,28199.95,950.8
1493769600.0,28199.95,29221.99,27710.94,28960.96,847.39
1493856000.0,28960.96,33288.64,28750.0,30725.0,1310.3
1493942400.0,30725.0,31999.99,29002.0,30556.22,1009.19
1494028800.0,30556.22,31600.0,30500.0,31149.98,229.2
1494115200.0,31149.98,31650.0,30800.18,31242.0,194.92
1494201600.0,31242.0,33000.0,31051.01,32775.0,808.75
1494288000.0,32775.0,35900.0,32510.0,35030.0,917.44
1494374400.0,35030.0,36463.0,34550.96,35650.0,623.29
1494460800.0,35650.0,36999.99,35550.25,36465.04,650.06
1494547200.0,36465.04,36555.0,31500.0,34531.68,1041.44
1494633600.0,34531.68,34598.53,31502.99,34099.96,381.32
1494720000.0,34099.96,34689.5,33351.0,34418.61,135.75
1494806400.0,34418.61,35499.0,32580.01,34601.79,480.64
1494892800.0,34601.79,36728.29,33436.1,36157.15,519.82
1494979200.0,36157.15,38100.0,35035.0,37945.0,734.01
1495065600.0,37945.0,39370.0,37000.0,38601.0,574.27
1495152000.0,38601.0,41925.03,38601.0,41749.95,455.25
1495238400.0,41749.95,43998.0,39200.08,41999.99,544.87
1495324800.0,41999.99,42489.8,40500.0,41748.98,232.34
1495411200.0,41748.98,48798.69,39805.23,46997.99,1002.41
1495497600.0,46997.99,50580.25,45300.0,50400.0,839.75
1495584000.0,50400.0,65000.0,50000.0,59600.0,839.31
1495670400.0,59600.0,60000.0,50000.0,52493.99,1315.3
1495756800.0,52493.99,53587.0,40204.42,46700.03,1053.49
1495843200.0,46700.03,47820.0,40353.09,40500.0,531.36
1495929600.0,40500.0,44999.98,40500.0,44762.05,242.44
1496016000.0,44762.05,49900.0,43899.0,46520.0,741.06
1496102400.0,46520.0,48499.0,44000.01,44600.0,711.73
1496188800.0,44600.0,45988.0,42427.0,44050.81,638.14
1496275200.0,44050.81,47000.0,43550.0,45900.0,573.1
1496361600.0,45900.0,47499.98,44554.84,47305.16,590.15
1496448000.0,47305.16,48599.99,46501.01,47891.31,301.81
1496534400.0,47891.31,48348.99,46850.0,47250.0,249.95
1496620800.0,47250.0,50000.01,47200.62,50000.0,399.24
1496707200.0,50000.0,54200.0,49309.76,53400.0,831.85
1496793600.0,53400.0,53499.0,49238.0,51401.92,695.89
1496880000.0,51401.92,52300.0,50000.0,52300.0,518.88
1496966400.0,52300.0,52600.0,51650.0,52050.0,383.17
1497052800.0,52050.0,53400.0,51500.0,52499.73,405.14
1497139200.0,52499.73,53400.0,51569.82,53101.56,300.57
1497225600.0,53101.56,53500.0,48500.0,51586.86,973.0
1497312000.0,51586.86,53000.0,50000.0,52299.88,647.24
1497398400.0,52299.88,52780.0,45500.0,47755.0,1111.88
1497484800.0,47755.0,49500.0,39401.33,48099.97,1197.76
1497571200.0,48099.97,48200.0,44700.02,46593.06,676.28
1497657600.0,46593.06,49200.0,45650.0,48700.0,213.82
1497744000.0,48700.0,48799.99,46501.15,47040.0,145.4
1497830400.0,47040.0,47899.99,46009.0,47700.0,389.48
1497916800.0,47700.0,50899.93,47212.0,50450.0,421.54
1498003200.0,50450.0,50849.91,48449.4,48900.0,592.84
1498089600.0,48900.0,50000.0,48001.09,49250.0,438.89
1498176000.0,49250.0,49759.0,48600.0,48900.0,264.96
1498262400.0,48900.0,49297.77,45001.01,46176.92,329.27
1498348800.0,46176.92,47774.98,44501.0,45560.0,279.01
1498435200.0,45560.0,46999.94,42700.0,44515.0,747.28
1498521600.0,44515.0,46250.0,42000.0,44904.03,617.23
1498608000.0,44904.03,46749.58,43500.0,45960.82,426.44
1498694400.0,45960.82,46750.0,45000.02,45608.33,299.83
1498780800.0,45608.33,46404.99,44500.0,45368.8,386.4
1498867200.0,45368.8,45990.96,43352.04,43878.13,173.25
1498953600.0,43878.13,46158.0,43300.01,45772.57,184.11
1499040000.0,45772.57,47000.0,44600.06,46465.0,384.66
1499126400.0,46465.0,48149.59,46465.0,47599.9,337.65
1499212800.0,47599.9,48499.0,46449.0,48012.0,297.27
1499299200.0,48012.0,48429.99,47400.01,47721.0,169.22
1499385600.0,47721.0,48097.99,45000.1,45700.0,416.89
1499472000.0,45700.0,46500.0,45001.0,46500.0,117.52
1499558400.0,46500.0,46599.92,45603.01,46145.98,45.25
1499644800.0,46145.98,46145.98,41500.0,43284.88,558.3
1499731200.0,43284.88,43600.0,41300.0,42149.85,464.8
1499817600.0,42149.85,44231.23,40800.01,42905.0,459.65
1499904000.0,42905.0,43695.99,40900.01,41997.41,335.29
1499990400.0,41997.41,42099.88,34034.0,39299.82,792.62
1500076800.0,39299.82,39299.82,34000.0,34495.65,528.99
1500163200.0,34495.65,34798.0,25250.0,28501.07,565.78
1500249600.0,28501.07,39473.21,28501.07,38998.93,806.23
1500336000.0,38998.93,42899.97,36999.14,40599.86,681.06
1500422400.0,40599.86,42018.22,37899.87,39300.0,431.94
1500508800.0,39300.0,50000.0,39300.0,48050.0,1065.1
1500595200.0,48050.0,48500.0,43000.0,45100.05,494.13
1500681600.0,45100.05,47500.0,43999.0,45980.0,274.35
1500768000.0,45980.0,47000.0,43800.01,46281.83,209.4
1500854400.0,46281.83,47189.99,45000.0,46880.0,258.93
1500940800.0,46880.0,47099.99,42000.0,44500.0,481.27
1501027200.0,44500.0,45096.83,43100.0,44260.22,278.68
1501113600.0,44260.22,46800.0,44000.01,45909.04,394.61
1501200000.0,45909.04,47889.06,45501.0,46700.03,641.59
1501286400.0,46700.03,47285.2,45006.02,45946.57,239.32
1501372800.0,45946.57,46350.0,43600.01,45999.32,238.03
1501459200.0,45999.32,48898.73,45300.0,47841.8,431.07
1501545600.0,47841.8,48496.0,44395.23,47493.0,248.57
1501632000.0,47493.0,49000.0,46652.01,48294.68,255.55
1501718400.0,48294.68,49980.42,47560.0,49670.0,314.82
1501804800.0,49670.0,50750.0,49000.0,50500.37,325.55
1501891200.0,50500.37,57799.99,50495.0,55055.8,637.85
1501977600.0,55055.8,56260.0,54236.0,55500.0,153.11
1502064000.0,55500.0,59999.0,54500.0,59900.0,390.43
1502150400.0,59900.0,62837.0,59150.0,61633.59,511.39
1502236800.0,61633.59,61990.0,55600.01,59949.95,621.44
1502323200.0,59949.95,62000.0,58600.0,61450.1,271.02
1502409600.0,61450.1,65500.0,60600.0,64700.0,354.15
1502496000.0,64700.0,71448.77,63800.0,68301.0,346.68
1502582400.0,68301.0,73299.98,68000.26,72244.26,421.11
1502668800.0,72244.26,78652.74,70400.49,77250.0,532.67
1502755200.0,77250.0,80000.0,65000.0,74100.0,990.36
1502841600.0,74100.0,77000.0,70001.0,76601.0,484.49
1502928000.0,76601.0,78000.0,74700.0,76900.0,443.06
1503014400.0,76900.0,77930.03,71721.0,73613.52,619.57
1503100800.0,73613.52,75856.75,71997.54,74000.0,290.26
1503187200.0,74000.0,74990.0,72800.0,73501.0,94.19
1503273600.0,73501.0,74999.0,70300.0,70650.81,397.64
1503360000.0,70650.81,73388.03,64250.0,71600.87,636.37
1503446400.0,71600.87,74999.0,71557.06,73800.0,289.76
1503532800.0,73800.0,77000.0,72380.13,75555.74,268.49
1503619200.0,75555.74,77999.0,75203.78,77100.0,311.25
1503705600.0,77100.0,77500.0,75600.0,76250.95,107.37
1503792000.0,76250.95,77570.0,76053.5,76200.0,71.71
1503878400.0,76200.0,78000.0,74126.01,78000.0,228.52
1503964800.0,78000.0,81900.0,77301.0,81399.17,385.03
1504051200.0,81399.17,82100.0,79999.0,81100.0,283.25
1504137600.0,81100.0,85580.32,80901.62,84800.0,359.48
1504224000.0,84800.0,90000.0,84100.0,88580.0,383.43
1504310400.0,88580.0,89512.0,78668.0,82050.04,530.29
1504396800.0,82050.04,86785.0,81891.81,84158.95,173.87
1504483200.0,84158.95,86000.0,77000.0,83714.58,541.05
1504569600.0,83714.58,87000.0,79500.0,85914.7,385.72
1504656000.0,85914.7,86999.69,81501.01,85761.74,435.51
1504742400.0,85761.74,86400.0,83559.42,85467.28,306.12
1504828800.0,85467.28,85899.0,78000.01,81292.82,579.87
1504915200.0,81292.82,82700.0,79501.0,82003.54,82.73
1505001600.0,82003.54,82090.0,79110.0,80699.94,123.04
1505088000.0,80699.94,82010.0,78500.0,80835.3,229.04
1505174400.0,80835.3,81750.0,75000.0,75799.89,449.12
1505260800.0,75799.89,76000.0,66501.1,71398.97,923.55
1505347200.0,71398.97,72605.11,56065.69,58999.0,1077.45
1505433600.0,58999.0,76999.99,55000.01,71997.11,1257.08
1505520000.0,71997.11,75000.0,65300.0,69600.0,365.99
1505606400.0,69600.0,70699.95,65801.0,67751.19,202.16
1505692800.0,67751.19,74899.0,67703.87,74399.0,402.12
1505779200.0,74399.0,74899.99,70450.0,71310.05,420.9
1505865600.0,71310.05,72789.99,69700.0,70888.0,253.15
1505952000.0,70888.0,70978.67,64951.0,65753.66,458.36
1506038400.0,65753.66,68734.64,63001.0,66009.9,391.57
1506124800.0,66009.9,71100.0,64892.78,67459.64,236.17
1506211200.0,67459.64,68335.66,65500.0,67007.73,101.85
1506297600.0,67007.73,70950.0,66470.04,70102.72,298.62
1506384000.0,70102.72,71000.0,69385.0,70175.12,308.46
1506470400.0,70175.12,76629.99,70061.17,75910.0,368.38
1506556800.0,75910.0,77000.0,74800.0,75904.07,281.86
1506643200.0,75904.07,76699.99,71865.1,75651.73,365.01
1506729600.0,75651.73,78999.99,75003.51,78748.85,170.83
1506816000.0,78748.85,79490.0,77199.0,79461.0,87.16
1506902400.0,79461.0,80000.0,78803.0,79413.0,256.51
1506988800.0,79413.0,80200.9,77001.0,78996.43,287.13
1507075200.0,78996.43,79499.0,76635.0,77400.0,283.45
1507161600.0,77400.0,80500.0,76420.0,79680.27,365.57
1507248000.0,79680.27,80949.99,78501.0,80688.75,253.25
1507334400.0,80688.75,81500.0,79850.0,81469.99,93.23
1507420800.0,81469.99,82797.83,80500.23,82006.07,120.23
1507507200.0,82006.07,89000.0,81755.0,87010.05,393.79
1507593600.0,87010.05,90498.0,86800.0,88000.0,514.14
1507680000.0,88000.0,90398.0,87400.0,89510.07,251.23
1507766400.0,89510.07,100995.0,89510.07,100993.91,673.32
1507852800.0,100993.91,109000.0,97350.01,102480.84,673.91
1507939200.0,102480.84,104000.0,101122.99,103510.07,129.15
1508025600.0,103510.07,104600.0,100100.0,103349.98,180.58
1508112000.0,103349.98,105800.0,101200.0,105100.0,257.56
1508198400.0,105100.0,106480.0,103600.0,105502.96,220.66
1508284800.0,105502.96,106201.05,95000.0,104699.99,487.34
1508371200.0,104699.99,107000.0,103290.0,106200.0,303.11
1508457600.0,106200.0,115155.98,106001.0,114065.07,409.87
1508544000.0,114065.07,120000.0,112000.0,115963.52,300.39
1508630400.0,115963.52,117422.0,110185.14,114561.06,164.28
1508716800.0,114561.06,117652.14,108000.0,114289.91,392.75
1508803200.0,114289.91,114289.91,107100.01,108999.99,463.62
1508889600.0,108999.99,110200.0,104201.0,109501.04,358.59
1508976000.0,109501.04,114900.0,108700.01,114392.4,296.93
1509062400.0,114392.4,115499.0,109017.0,111989.93,252.71
1509148800.0,111989.93,113704.99,109250.0,110702.64,139.98
1509235200.0,110702.64,118000.89,109500.05,115200.0,207.77
1509321600.0,115200.0,117500.0,113000.0,116790.0,250.07
1509408000.0,116790.0,125049.43,116300.06,124989.93,362.42
1509494400.0,124989.93,131998.99,123500.0,131998.99,370.36
1509580800.0,131998.99,139990.0,129500.03,134000.24,459.99
1509667200.0,134000.24,147999.99,132000.0,143492.87,583.47
1509753600.0,143492.87,145500.0,136000.0,143510.0,255.38
1509840000.0,143510.0,146510.0,141513.25,143539.99,142.86
1509926400.0,143539.99,144999.99,133507.0,136690.0,516.94
1510012800.0,136690.0,142000.0,135005.0,137500.0,358.4
1510099200.0,137500.0,149998.0,136700.0,144810.07,629.58
1510185600.0,144810.07,145464.73,139000.0,140641.47,347.16
1510272000.0,140641.47,144000.0,126000.0,133300.0,608.35
1510358400.0,133300.0,141000.0,126000.0,127800.0,388.13
1510444800.0,127800.0,130100.0,108000.77,122599.0,834.2
1510531200.0,122599.0,134200.0,115200.0,129197.0,642.83
1510617600.0,129197.0,133199.99,125501.01,129389.92,303.97
1510704000.0,129389.92,142299.99,128501.0,141235.0,300.43
1510790400.0,141235.0,149700.0,139000.0,149700.0,0.9971
1510876800.0,149700.0,149700.0,149700.0,149700.0,0.0
1510963200.0,149700.0,149700.0,149700.0,149700.0,0.0
1511049600.0,149700.0,149700.0,149700.0,149700.0,0.0
1511136000.0,149700.0,149700.0,149700.0,149700.0,0.0
1511222400.0,149700.0,149700.0,149700.0,149700.0,0.0
1511308800.0,149700.0,149700.0,149700.0,149700.0,0.0
1511395200.0,149700.0,154988.64,149700.0,150900.0,138.64
1511481600.0,150900.0,154999.0,150000.0,154793.93,252.58
1511568000.0,154793.93,164978.99,153250.0,164901.01,233.61
1511654400.0,164901.01,176866.57,164000.01,171498.48,300.31
1511740800.0,171498.48,185899.99,170500.01,185899.99,471.62
1511827200.0,185899.99,187770.98,180090.01,185600.0,410.82
1511913600.0,185600.0,210499.99,180000.0,193412.1,896.3
1512000000.0,193412.1,203999.99,185000.0,194673.68,603.86
1512086400.0,194673.68,203034.25,184600.0,200343.44,515.16
1512172800.0,200343.44,208000.0,199500.0,204666.69,213.37
1512259200.0,204666.69,219998.0,203922.0,212263.03,337.31
1512345600.0,212263.03,219495.0,211001.0,218986.9,380.81
1512432000.0,218986.9,229999.0,216500.0,226300.0,416.03
1512518400.0,226300.0,285000.0,226300.0,279998.0,621.99
1512604800.0,279998.0,358650.0,270000.0,332500.0,514.95
1512691200.0,332500.0,343400.0,294000.0,328350.0,610.16
1512777600.0,328350.0,330000.02,273667.0,294999.0,378.96
1512864000.0,294999.0,320000.0,257500.0,292686.89,501.43
1512950400.0,292686.89,335000.0,292686.85,327891.0,418.76
1513036800.0,327891.0,330500.0,315000.0,321060.0,318.03
1513123200.0,321060.0,327000.56,306162.0,316101.0,286.19
1513209600.0,316101.0,330000.0,313342.2,327000.0,253.17
1513296000.0,327000.0,360000.0,321660.32,360000.0,613.26
1513382400.0,360000.0,399000.0,355000.0,383020.02,426.09
1513468800.0,383020.02,394999.0,371238.1,378500.0,200.37
1513555200.0,378500.0,385501.0,362505.0,376900.0,378.32
1513641600.0,376900.0,376950.0,352000.31,367800.0,415.75
1513728000.0,367800.0,370000.0,340000.0,351105.29,479.83
1513814400.0,351105.29,355000.0,283602.0,319986.85,545.28
1513900800.0,319986.85,324999.99,205000.0,285000.0,1093.04
1513987200.0,285000.0,324904.57,280000.0,309498.0,403.59
1514073600.0,309498.0,315450.0,281001.0,299000.0,296.71
1514160000.0,299000.0,312500.0,288100.0,300978.93,152.68
1514246400.0,300978.93,348999.89,298001.0,335500.0,466.81
1514332800.0,335500.0,346300.0,310100.0,328900.0,352.53
1514419200.0,328900.0,335295.39,300000.0,315260.5,311.47
1514505600.0,315260.5,324883.94,302500.0,324490.0,382.93
1514592000.0,324490.0,324490.0,270000.0,283500.0,447.75
1514678400.0,283500.0,317999.0,270100.0,306501.93,245.99
1514764800.0,306501.93,312000.0,300000.0,308000.0,73.48
1514851200.0,308000.0,330000.01,295000.0,320000.0,332.51
1514937600.0,320000.0,330000.0,310501.0,318000.0,241.55
1515024000.0,318000.0,323000.0,300000.0,321513.18,373.43
1515110400.0,321513.18,360999.0,305337.99,358700.0,668.8
1515196800.0,358700.0,360000.0,338000.0,354134.74,198.93
1515283200.0,354134.74,358899.01,343000.01,352895.08,114.33
1515369600.0,352895.08,354483.96,306000.0,337999.99,323.04
1515456000.0,337999.99,337999.99,306999.0,318960.0,310.82
1515542400.0,318960.0,321900.0,300000.0,321800.0,371.7
1515628800.0,321800.0,324000.0,273101.0,291300.0,431.69
1515715200.0,291300.0,298000.0,276000.0,289999.0,264.26
1515801600.0,289999.0,303899.0,289019.15,298000.0,110.69
1515888000.0,298000.0,301499.0,282500.0,290501.0,106.52
1515974400.0,290501.0,301000.88,283505.05,284500.0,184.67
1516060800.0,284500.0,285000.0,205019.15,230000.0,698.74
1516147200.0,230000.0,244998.76,171000.0,223862.71,886.1
1516233600.0,223862.71,260000.0,210001.03,228000.0,676.23
1516320000.0,228000.0,234999.0,220000.0,229495.74,102.59
1516406400.0,229495.74,229495.74,229495.74,229495.74,0.0
1516492800.0,229495.74,229495.74,229495.74,229495.74,0.0
1516579200.0,229495.74,229495.74,229495.74,229495.74,0.0
1516665600.0,229495.74,229495.74,229495.74,229495.74,0.0
1516752000.0,204500.0,215449.0,199000.0,210900.0,263.37
1516838400.0,210900.0,214900.0,203140.32,207501.0,158.45
1516924800.0,207501.0,214379.84,201280.26,206022.26,237.71
1517011200.0,206022.26,214000.0,203102.0,209000.99,107.1
1517097600.0,209000.99,222483.86,209000.0,217400.0,107.48
1517184000.0,217400.0,219497.0,207000.0,209998.0,170.16
1517270400.0,209998.0,214500.0,186000.88,191499.79,351.64
1517356800.0,191499.79,193500.0,180109.01,190000.0,243.57
1517443200.0,190000.0,192999.99,153000.0,166680.85,562.81
1517529600.0,166680.85,170000.0,140000.0,165320.39,735.73
1517616000.0,165320.39,176200.0,151000.0,172000.0,226.53
1517702400.0,172000.0,174599.99,150009.0,159399.1,239.8
1517788800.0,159399.1,159978.95,117246.82,126415.44,718.66
1517875200.0,126415.44,155555.0,110000.0,147390.89,843.13
1517961600.0,147390.89,170000.0,135000.0,147570.0,597.42
1518048000.0,147570.0,168200.0,146509.02,159400.0,380.83
1518134400.0,159400.0,164500.0,152000.0,163960.0,335.04
1518220800.0,163960.0,172000.0,156570.0,163499.37,272.16
1518307200.0,163499.37,163582.73,148500.0,153499.99,216.52
1518393600.0,153499.99,168990.0,152010.0,167200.0,224.0
1518480000.0,167200.0,167990.0,159030.0,161970.61,275.59
