timestamp,open,high,low,close,volume
1499356800.0,48000.0,48009.99,47400.01,47998.99,19.27
1499360400.0,47998.99,47998.99,47413.86,47879.95,9.83
1499364000.0,47879.95,47880.0,47510.0,47878.49,12.12
1499367600.0,47878.49,47878.54,47556.09,47845.77,14.72
1499371200.0,47845.77,48100.0,47650.01,47775.05,13.73
1499374800.0,47775.05,48150.0,47750.0,47750.05,17.25
1499378400.0,47750.05,48100.0,47750.0,48099.95,6.45
1499382000.0,48099.95,48100.0,47710.08,47721.0,5.45
1499385600.0,47721.0,48097.99,47711.78,48000.0,5.0
1499389200.0,48000.0,48000.0,47700.04,47700.74,7.58
1499392800.0,47700.74,47941.75,47670.0,47670.01,3.52
1499396400.0,47670.01,48015.0,47621.0,47630.8,8.66
1499400000.0,47630.8,47989.0,47630.8,47988.95,2.36
1499403600.0,47988.95,47988.95,47400.0,47500.0,13.42
1499407200.0,47500.0,47500.0,47315.0,47499.53,2.34
1499410800.0,47499.53,47500.0,47210.0,47500.0,6.6
1499414400.0,47500.0,47500.0,47210.04,47499.99,0.6844
1499418000.0,47499.99,47500.0,47210.0,47500.0,2.97
1499421600.0,47500.0,47500.0,47215.0,47499.96,4.08
1499425200.0,47499.96,47500.0,47201.0,47201.74,6.52
1499428800.0,47201.74,47497.97,46000.0,46500.0,47.31
1499432400.0,46500.0,47239.99,45000.1,46897.96,52.99
1499436000.0,46897.96,46897.96,45506.03,45851.21,16.76
1499439600.0,45851.21,46400.86,45849.99,46001.0,12.68
1499443200.0,46001.0,46339.62,45500.0,45577.0,16.15
1499446800.0,45577.0,46381.0,45577.0,46025.06,23.82
1499450400.0,46025.06,46650.0,45555.01,45849.0,52.17
1499454000.0,45849.0,46477.07,45500.0,45988.16,36.46
1499457600.0,45988.16,46000.0,45550.0,45552.07,15.99
1499461200.0,45552.07,45980.0,45200.0,45620.0,38.66
1499464800.0,45620.0,45839.35,45250.0,45748.92,23.48
1499468400.0,45748.92,45748.92,45150.0,45700.0,16.67
1499472000.0,45700.0,45700.0,45200.01,45689.89,12.96
1499475600.0,45689.89,46000.0,45001.01,45998.15,22.64
1499479200.0,45998.15,45998.15,45001.0,45360.0,8.58
1499482800.0,45360.0,45400.0,45001.13,45399.98,4.22
1499486400.0,45399.98,45999.94,45143.08,45997.74,5.95
1499490000.0,45997.74,45997.74,45204.06,45944.72,4.92
1499493600.0,45944.72,45944.72,45312.19,45941.97,1.06
1499497200.0,45941.97,45941.97,45307.89,45313.36,4.73
1499500800.0,45313.36,45895.32,45313.36,45314.0,0.2216
1499504400.0,45314.0,45316.49,45314.0,45316.49,0.03309
1499508000.0,45316.49,45998.98,45315.71,45327.47,2.15
1499511600.0,45327.47,45998.94,45327.47,45336.89,0.9661
1499515200.0,45336.89,45998.99,45336.89,45800.0,0.6512
1499518800.0,45800.0,46000.0,45400.08,45400.08,4.78
1499522400.0,45400.08,46198.77,45400.08,46198.63,2.25
1499526000.0,46198.63,46198.7,45583.01,45998.87,2.63
1499529600.0,45998.87,46149.97,45633.61,46149.0,4.52
1499533200.0,46149.0,46149.0,45531.0,45700.0,7.87
1499536800.0,45700.0,46119.97,45535.01,45641.74,6.57
1499540400.0,45641.74,46120.0,45641.03,45900.0,2.96
1499544000.0,45900.0,46200.0,45818.86,46070.0,2.86
1499547600.0,46070.0,46070.0,45800.03,45800.03,3.34
1499551200.0,45800.03,46001.0,45800.03,46000.0,3.52
1499554800.0,46000.0,46500.0,45800.0,46500.0,7.17
1499558400.0,46500.0,46500.0,45666.66,45950.01,1.65
1499562000.0,45950.01,46499.88,45950.01,46499.55,1.68
1499565600.0,46499.55,46499.55,46021.33,46400.05,1.66
1499569200.0,46400.05,46500.0,46023.36,46500.0,1.76
1499572800.0,46500.0,46599.92,46100.05,46125.83,1.97
1499576400.0,46125.83,46584.79,46125.83,46512.34,0.2888
1499580000.0,46512.34,46512.34,46027.94,46028.05,1.01
1499583600.0,46028.05,46415.69,46027.94,46100.04,0.1318
1499587200.0,46100.04,46403.44,46015.47,46015.47,0.9156
1499590800.0,46015.47,46210.21,46015.44,46015.44,0.3956
1499594400.0,46015.44,46486.38,46015.43,46016.37,0.2772
1499598000.0,46016.37,46016.37,46015.44,46015.44,0.00015
1499601600.0,46015.44,46030.0,46015.44,46025.62,0.02119
1499605200.0,46025.62,46379.15,46025.62,46369.92,1.52
1499608800.0,46369.92,46369.92,46015.45,46330.0,1.4
1499612400.0,46330.0,46330.0,46100.01,46102.0,6.23
1499616000.0,46102.0,46301.36,46015.45,46015.58,3.64
1499619600.0,46015.58,46296.01,46015.43,46287.04,1.27
1499623200.0,46287.04,46300.0,45941.0,46200.0,4.32
1499626800.0,46200.0,46289.12,45603.01,45609.74,4.88
1499630400.0,45609.74,46286.91,45609.74,45800.16,3.78
1499634000.0,45800.16,46200.0,45750.0,46097.69,2.19
1499637600.0,46097.69,46097.69,45628.82,45628.82,2.84
1499641200.0,45628.82,46149.94,45628.82,46145.98,1.42
1499644800.0,46145.98,46145.98,45500.0,45500.0,6.13
1499648400.0,45500.0,46119.98,45500.0,45550.19,2.05
1499652000.0,45550.19,46114.9,45500.76,45500.76,5.92
1499655600.0,45500.76,45997.92,45500.0,45979.53,3.14
1499659200.0,45979.53,45979.53,45500.0,45509.78,0.9001
1499662800.0,45509.78,45976.16,45327.0,45327.0,14.93
1499666400.0,45327.0,45943.65,45205.0,45207.44,2.19
1499670000.0,45207.44,45933.91,45207.44,45800.0,0.1085
1499673600.0,45800.0,45800.0,45797.56,45797.56,0.1901
1499677200.0,45797.56,45797.56,45215.33,45216.56,0.03181
1499680800.0,45216.56,45900.0,45207.8,45207.8,0.2866
1499684400.0,45207.8,45933.56,45200.0,45200.0,8.21
1499688000.0,45200.0,45476.89,44625.0,44700.83,28.11
1499691600.0,44700.83,45899.65,43500.0,43711.74,35.58
1499695200.0,43711.74,45438.88,43711.74,43750.09,43.88
1499698800.0,43750.09,44889.1,43500.0,43500.0,42.62
1499702400.0,43500.0,45000.0,43500.0,44501.04,35.18
1499706000.0,44501.04,44999.99,44102.01,44797.0,37.77
1499709600.0,44797.0,44901.0,44250.0,44320.01,20.13
1499713200.0,44320.01,44888.0,44250.0,44355.84,25.1
1499716800.0,44355.84,44799.0,44200.0,44697.29,27.6
1499720400.0,44697.29,44697.29,41650.0,41805.0,91.96
1499724000.0,41805.0,43706.74,41805.0,42600.84,50.7
1499727600.0,42600.84,43446.33,41500.0,43284.88,75.58
1499731200.0,43284.88,43284.88,42515.09,42918.94,29.96
1499734800.0,42918.94,42989.87,42506.0,42506.02,12.81
1499738400.0,42506.02,42915.89,42500.0,42580.0,9.18
1499742000.0,42580.0,43285.0,42201.0,42201.0,16.35
1499745600.0,42201.0,42349.95,41700.0,42182.2,42.61
1499749200.0,42182.2,42449.82,41700.01,42398.16,19.07
1499752800.0,42398.16,42398.16,41300.0,41300.74,20.92
1499756400.0,41300.74,42919.85,41300.74,42008.76,17.65
1499760000.0,42008.76,43000.0,42008.76,42996.99,4.26
1499763600.0,42996.99,43285.0,42505.0,43285.0,2.63
1499767200.0,43285.0,43446.84,42505.0,43438.82,2.93
1499770800.0,43438.82,43438.82,41450.1,43433.13,18.62
1499774400.0,43433.13,43449.0,41458.01,43449.0,10.28
1499778000.0,43449.0,43600.0,42802.13,43399.56,19.05
1499781600.0,43399.56,43399.99,42600.75,43249.82,28.8
1499785200.0,43249.82,43249.82,42610.0,42950.0,27.54
1499788800.0,42950.0,43000.0,42544.92,42949.79,29.58
1499792400.0,42949.79,42949.79,42500.0,42928.54,27.87
1499796000.0,42928.54,42928.54,42100.0,42450.0,26.52
1499799600.0,42450.0,42499.95,42000.0,42000.0,29.71
1499803200.0,42000.0,42449.99,42000.0,42449.0,14.81
1499806800.0,42449.0,42898.99,42135.96,42798.26,19.65
1499810400.0,42798.26,42899.96,42111.65,42895.4,20.39
1499814000.0,42895.4,42895.4,42010.74,42149.85,13.61
1499817600.0,42149.85,42150.0,41000.0,41899.99,26.11
1499821200.0,41899.99,42100.0,41000.83,41499.97,10.26
1499824800.0,41499.97,42100.0,40800.01,41307.36,18.51
1499828400.0,41307.36,42099.97,41200.0,41360.0,4.74
1499832000.0,41360.0,42138.0,41001.05,42138.0,20.09
1499835600.0,42138.0,42150.0,41706.25,41800.17,4.97
1499839200.0,41800.17,42150.0,41550.0,42150.0,4.61
1499842800.0,42150.0,42150.0,41800.0,42149.94,0.4236
1499846400.0,42149.94,42150.0,41804.78,42150.0,4.11
1499850000.0,42150.0,42545.15,42150.0,42198.69,12.64
1499853600.0,42198.69,42545.14,41819.98,41820.72,0.7795
1499857200.0,41820.72,42898.75,41819.92,42700.0,9.89
1499860800.0,42700.0,42898.48,41800.0,41800.0,6.95
1499864400.0,41800.0,42799.55,41800.0,42690.48,12.01
1499868000.0,42690.48,42690.48,41800.0,42414.6,17.8
1499871600.0,42414.6,44231.23,42013.14,42680.01,65.87
1499875200.0,42680.01,43199.0,42528.68,43099.0,39.15
1499878800.0,43099.0,43500.0,42822.79,43386.72,26.97
1499882400.0,43386.72,43500.0,42820.01,43495.35,30.82
1499886000.0,43495.35,43999.98,42980.01,43800.0,34.79
1499889600.0,43800.0,44100.0,43001.0,43400.0,28.69
1499893200.0,43400.0,43998.0,43029.29,43746.6,16.88
1499896800.0,43746.6,43746.6,42700.0,42801.0,43.04
1499900400.0,42801.0,43399.31,42507.95,42905.0,19.55
1499904000.0,42905.0,43300.0,42707.88,43128.97,7.2
1499907600.0,43128.97,43350.0,42750.0,43350.0,6.38
1499911200.0,43350.0,43695.99,42890.23,42904.15,5.65
1499914800.0,42904.15,43689.94,42904.15,43545.58,11.7
1499918400.0,43545.58,43545.58,42801.85,43269.94,6.59
1499922000.0,43269.94,43269.94,42700.05,43098.49,1.43
1499925600.0,43098.49,43199.99,42702.0,42702.0,3.5
1499929200.0,42702.0,42987.8,42600.0,42609.07,5.81
1499932800.0,42609.07,43409.79,42609.07,43200.74,13.52
1499936400.0,43200.74,43200.74,42672.52,42693.74,0.1082
1499940000.0,42693.74,43406.48,42600.01,42616.35,1.47
1499943600.0,42616.35,43400.0,42616.35,43364.0,0.8854
1499947200.0,43364.0,43396.85,42647.69,42701.86,1.4
1499950800.0,42701.86,43374.46,42505.01,42615.7,5.62
1499954400.0,42615.7,42899.0,42500.0,42509.99,8.79
1499958000.0,42509.99,42798.99,41900.0,42496.18,49.04
1499961600.0,42496.18,42496.18,41925.01,42060.0,39.54
1499965200.0,42060.0,42100.0,41450.0,41598.95,42.88
1499968800.0,41598.95,41899.84,40900.01,41897.9,50.36
1499972400.0,41897.9,41897.9,41400.0,41896.95,13.75
1499976000.0,41896.95,41999.88,41563.15,41980.93,12.45
1499979600.0,41980.93,41980.93,41545.0,41799.93,13.48
1499983200.0,41799.93,42129.95,41562.0,42129.82,23.46
1499986800.0,42129.82,42129.94,41665.74,41997.41,10.26
1499990400.0,41997.41,42080.69,41665.0,41889.24,13.49
1499994000.0,41889.24,41889.86,41510.0,41510.0,10.11
1499997600.0,41510.0,41800.0,41510.0,41510.0,6.24
1500001200.0,41510.0,41886.6,41509.11,41509.11,1.94
1500004800.0,41509.11,41800.0,41501.0,41507.52,7.37
1500008400.0,41507.52,41800.0,41507.52,41797.96,2.92
1500012000.0,41797.96,42080.66,41650.0,41900.04,2.87
1500015600.0,41900.04,42080.69,41900.04,41900.04,0.07905
1500019200.0,41900.04,42099.88,41558.01,41568.61,1.31
1500022800.0,41568.61,42099.82,41568.61,41570.61,0.09664
1500026400.0,41570.61,41579.73,41570.61,41579.69,0.57
1500030000.0,41579.69,42000.0,41561.37,41999.93,0.5357
1500033600.0,41999.93,41999.93,41301.0,41301.0,19.04
1500037200.0,41301.0,41999.32,40500.01,41120.0,47.31
1500040800.0,41120.0,41120.0,40000.0,40989.56,50.9
1500044400.0,40989.56,41000.0,39850.01,39876.0,121.08
1500048000.0,39876.0,40399.93,37800.0,38479.99,98.23
1500051600.0,38479.99,38479.99,35000.0,38000.0,72.23
1500055200.0,38000.0,38499.99,37516.01,38448.89,70.08
1500058800.0,38448.89,38698.95,37000.0,37601.0,47.3
1500062400.0,37601.0,38100.0,34034.0,37979.9,113.25
1500066000.0,37979.9,38400.0,37500.1,38250.0,34.82
1500069600.0,38250.0,38599.0,37850.0,38151.76,28.25
1500073200.0,38151.76,39799.99,38150.94,39299.82,42.58
1500076800.0,39299.82,39299.82,38350.86,38799.92,14.7
1500080400.0,38799.92,39094.85,37800.01,37802.53,13.61
1500084000.0,37802.53,38598.29,36600.0,36600.0,47.04
1500087600.0,36600.0,37499.29,36000.01,36000.01,18.38
1500091200.0,36000.01,37328.86,35200.0,37240.5,33.73
1500094800.0,37240.5,37329.94,36200.0,36200.0,6.07
1500098400.0,36200.0,36988.93,36200.0,36202.0,1.96
1500102000.0,36202.0,36898.45,35500.0,35501.0,13.24
1500105600.0,35501.0,36896.58,35500.0,36893.5,2.9
1500109200.0,36893.5,36893.5,35606.04,35755.85,10.65
1500112800.0,35755.85,37102.03,35755.85,36900.0,45.11
1500116400.0,36900.0,36900.22,35810.4,35810.7,6.43
1500120000.0,35810.7,36828.87,35503.01,35505.3,7.09
1500123600.0,35505.3,36799.29,35505.3,35551.51,14.24
1500127200.0,35551.51,36498.6,34700.0,35137.95,53.52
1500130800.0,35137.95,35840.0,34600.01,35498.95,34.31
1500134400.0,35498.95,35799.92,34700.01,35010.84,48.99
1500138000.0,35010.84,35840.0,34001.0,35150.0,47.05
1500141600.0,35150.0,35198.97,34200.77,34400.05,29.01
1500145200.0,34400.05,35800.0,34202.05,35249.95,29.5
1500148800.0,35249.95,35250.0,34200.0,34203.0,11.58
1500152400.0,34203.0,34780.81,34000.95,34002.52,12.71
1500156000.0,34002.52,34769.37,34002.52,34250.0,6.85
1500159600.0,34250.0,34700.0,34000.0,34495.65,20.34
1500163200.0,34495.65,34495.65,33250.0,33849.99,17.3
1500166800.0,33849.99,34098.84,33000.0,34098.84,32.24
1500170400.0,34098.84,34700.0,33050.0,34699.95,48.46
1500174000.0,34699.95,34798.0,34350.01,34746.98,15.74
1500177600.0,34746.98,34746.98,33670.0,33670.0,11.92
1500181200.0,33670.0,33899.95,33200.0,33200.0,4.53
1500184800.0,33200.0,33797.77,33100.0,33100.0,7.48
1500188400.0,33100.0,34489.99,33000.0,33001.01,21.85
1500192000.0,33001.01,33001.01,33000.01,33000.94,2.88
1500195600.0,33000.94,33999.92,33000.01,33000.01,2.7
1500199200.0,33000.01,33000.83,32900.0,32900.0,9.6
1500202800.0,32900.0,33000.05,31600.0,31600.0,28.63
1500206400.0,31600.0,33499.07,31600.0,32999.96,30.91
1500210000.0,32999.96,32999.96,31000.0,32012.02,40.95
1500213600.0,32012.02,32799.85,31000.01,32199.7,17.12
1500217200.0,32199.7,32199.7,30450.0,30450.0,15.53
1500220800.0,30450.0,30999.8,29510.0,30000.0,28.22
1500224400.0,30000.0,33268.78,29202.05,32849.94,61.02
1500228000.0,32849.94,32849.94,25250.0,28600.0,71.89
1500231600.0,28600.0,30500.0,28501.01,29896.62,19.72
1500235200.0,29896.62,31500.0,29000.0,29999.8,22.68
1500238800.0,29999.8,29999.8,28601.0,29391.97,17.82
1500242400.0,29391.97,29850.0,28501.03,29848.77,16.12
1500246000.0,29848.77,29850.0,28501.07,28501.07,20.46
1500249600.0,28501.07,30500.0,28501.07,29799.95,19.97
1500253200.0,29799.95,32969.3,28750.0,29500.13,31.74
1500256800.0,29500.13,32000.0,29000.0,30100.0,27.7
1500260400.0,30100.0,31310.02,29000.0,29000.0,13.9
1500264000.0,29000.0,30149.24,28510.01,28511.03,7.53
1500267600.0,28511.03,30999.98,28511.01,29399.0,12.1
1500271200.0,29399.0,31000.0,29005.0,29150.0,17.47
1500274800.0,29150.0,31495.95,29150.0,29559.75,4.19
1500278400.0,29559.75,31500.0,29501.0,29501.0,1.15
1500282000.0,29501.0,30803.05,29501.0,30803.05,0.001947
1500285600.0,30803.05,30803.05,29030.0,29500.05,3.81
1500289200.0,29500.05,33500.0,29500.05,33000.0,15.29
1500292800.0,33000.0,33000.0,31508.99,32999.99,7.81
1500296400.0,32999.99,33390.0,31506.84,32501.71,44.26
1500300000.0,32501.71,34998.0,32501.71,34950.0,102.5
1500303600.0,34950.0,37499.0,34950.0,36400.0,66.38
1500307200.0,36400.0,37500.0,35214.35,35214.35,60.74
1500310800.0,35214.35,37500.0,35214.35,37112.13,64.85
1500314400.0,37112.13,39473.21,37111.86,38947.98,96.06
1500318000.0,38947.98,38950.0,37300.0,38341.07,66.32
1500321600.0,38341.07,38690.0,37410.0,38157.0,41.31
1500325200.0,38157.0,38877.0,37501.0,38399.81,44.15
1500328800.0,38399.81,38850.0,37501.1,38850.0,30.84
1500332400.0,38850.0,39399.0,37400.87,38998.93,26.16
1500336000.0,38998.93,39000.0,37799.0,37799.0,28.24
1500339600.0,37799.0,39100.0,36999.14,37305.0,41.77
1500343200.0,37305.0,38800.0,37201.04,37999.92,23.33
1500346800.0,37999.92,38677.0,37325.0,37800.0,14.13
1500350400.0,37800.0,38434.3,37600.0,38434.22,9.44
1500354000.0,38434.22,38900.0,37580.01,38900.0,12.73
1500357600.0,38900.0,39550.0,38005.23,39550.0,16.57
1500361200.0,39550.0,42188.98,38550.04,39400.05,37.85
1500364800.0,39400.05,41955.11,38577.0,38950.0,3.01
1500368400.0,38950.0,41402.96,38650.23,38655.03,2.16
1500372000.0,38655.03,41390.0,38655.03,40999.95,7.32
1500375600.0,40999.95,40999.95,40100.05,40306.48,0.8308
1500379200.0,40306.48,41750.0,40206.0,40808.13,14.62
1500382800.0,40808.13,42678.46,40224.0,41100.0,46.62
1500386400.0,41100.0,42841.0,40207.0,42010.0,39.37
1500390000.0,42010.0,42899.97,41550.0,41999.95,45.11
1500393600.0,41999.95,42250.0,39505.05,41498.0,67.97
1500397200.0,41498.0,42000.0,39815.78,41606.0,33.6
1500400800.0,41606.0,42000.0,40001.57,41399.77,47.84
1500404400.0,41399.77,41898.0,40100.0,41500.01,45.77
1500408000.0,41500.01,42698.0,41500.01,41900.0,49.67
1500411600.0,41900.0,42399.7,41500.01,41500.01,25.75
1500415200.0,41500.01,41996.91,40052.1,40052.1,41.2
1500418800.0,40052.1,41149.0,39901.0,40599.86,26.16
1500422400.0,40599.86,40599.86,38500.96,39099.95,28.26
1500426000.0,39099.95,39500.0,38000.0,39261.55,40.04
1500429600.0,39261.55,39499.92,37899.87,39499.92,32.46
1500433200.0,39499.92,41500.0,38864.84,40816.04,31.84
1500436800.0,40816.04,41600.0,40815.05,40825.05,9.64
1500440400.0,40825.05,41548.08,40825.0,40899.0,4.31
1500444000.0,40899.0,41529.69,40899.0,41499.97,4.06
1500447600.0,41499.97,41598.97,40955.01,41399.92,2.76
1500451200.0,41399.92,42000.0,41051.53,41061.03,8.22
1500454800.0,41061.03,42009.87,41061.0,41061.0,1.26
1500458400.0,41061.0,41920.0,41061.0,41689.99,0.6018
1500462000.0,41689.99,42018.22,41350.0,41350.0,1.75
1500465600.0,41350.0,41999.93,40750.0,41099.92,25.26
1500469200.0,41099.92,41198.96,40256.0,40599.92,17.92
1500472800.0,40599.92,41350.0,40256.01,41349.95,23.6
1500476400.0,41349.95,41447.97,40650.0,40650.78,9.47
1500480000.0,40650.78,41400.0,40251.0,40304.12,16.98
1500483600.0,40304.12,40949.96,40300.0,40599.13,19.14
1500487200.0,40599.13,40750.0,40251.0,40469.19,19.12
1500490800.0,40469.19,40500.0,39000.0,39010.0,41.97
1500494400.0,39010.0,41000.0,38400.0,38878.53,45.26
1500498000.0,38878.53,39847.92,38878.53,39150.26,14.04
1500501600.0,39150.26,40000.0,39001.07,39600.0,18.14
1500505200.0,39600.0,40499.81,39300.0,39300.0,15.83
1500508800.0,39300.0,40099.88,39300.0,39999.95,7.56
1500512400.0,39999.95,40599.87,39350.77,40500.0,8.56
1500516000.0,40500.0,40800.0,40001.8,40510.03,6.97
1500519600.0,40510.03,40994.97,40501.0,40950.0,4.1
