Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
1605794400.0,2020-11-19 02-PM,ETHMXN,9670,9685.19,9618.64,9664.4,27.5,265654.09
1605790800.0,2020-11-19 01-PM,ETHMXN,9658.41,9696.89,9652.48,9670,14.93,144552.69
1605787200.0,2020-11-19 12-PM,ETHMXN,9612.07,9685.76,9601.84,9658.41,3.851,37123.98
1605783600.0,2020-11-19 11-AM,ETHMXN,9587.01,9612.09,9586.06,9612.07,20.41,196159.28
1605780000.0,2020-11-19 10-AM,ETHMXN,9514,9587.01,9508.33,9587.01,41.65,397951.98
1605776400.0,2020-11-19 09-AM,ETHMXN,9582,9628.21,9514,9514,47.94,457088.6
1605772800.0,2020-11-19 08-AM,ETHMXN,9624.47,9633.95,9540,9582,3.533,33844.53
1605769200.0,2020-11-19 07-AM,ETHMXN,9646.9,9651.37,9581.22,9624.47,9.786,93881.68
1605765600.0,2020-11-19 06-AM,ETHMXN,9714.82,9721.74,9610.71,9646.9,10.29,99419.28
1605762000.0,2020-11-19 05-AM,ETHMXN,9720,9721.74,9678.25,9714.82,17.67,171367.81
1605758400.0,2020-11-19 04-AM,ETHMXN,9771.85,9772.08,9700,9720,34.49,335038.24
1605754800.0,2020-11-19 03-AM,ETHMXN,9745.76,9774,9726.82,9771.85,16.05,156694.34
1605751200.0,2020-11-19 02-AM,ETHMXN,9793.93,9793.96,9738.77,9745.76,26.7,260636.87
1605747600.0,2020-11-19 01-AM,ETHMXN,9759.42,9794.9,9727.16,9793.93,21.21,207265.6
1605744000.0,2020-11-19 12-AM,ETHMXN,9755,9789.18,9667.9,9759.42,19.87,193294.36
1605740400.0,2020-11-18 11-PM,ETHMXN,9750,9773.69,9715.92,9755,21.72,211819.81
1605736800.0,2020-11-18 10-PM,ETHMXN,9660,9750,9616.4,9750,37.5,363477.67
1605733200.0,2020-11-18 09-PM,ETHMXN,9616.78,9660,9600,9660,16.19,155723.42
1605729600.0,2020-11-18 08-PM,ETHMXN,9587.43,9616.78,9524.27,9616.78,58.59,559971.39
1605726000.0,2020-11-18 07-PM,ETHMXN,9594.39,9639.02,9550.05,9587.43,50.86,488186.51
1605722400.0,2020-11-18 06-PM,ETHMXN,9640.81,9640.81,9572.54,9594.39,45.2,434140.01
1605718800.0,2020-11-18 05-PM,ETHMXN,9592.4,9662.14,9559.54,9640.81,73.86,711552.25
1605715200.0,2020-11-18 04-PM,ETHMXN,9604.65,9636.28,9529.22,9592.4,171.36,1643437.0
1605711600.0,2020-11-18 03-PM,ETHMXN,9569.44,9642.54,9417.97,9604.65,133.73,1272867.25
1605708000.0,2020-11-18 02-PM,ETHMXN,9628.59,9661.04,9565.72,9569.44,83.29,801224.54
1605704400.0,2020-11-18 01-PM,ETHMXN,9706.65,9715.81,9604.25,9628.59,35.31,341062.42
1605700800.0,2020-11-18 12-PM,ETHMXN,9720.7,9750.47,9679.6,9706.65,36.69,356594.52
1605697200.0,2020-11-18 11-AM,ETHMXN,9698.84,9750.52,9659.96,9720.7,3.423,33273.44
1605693600.0,2020-11-18 10-AM,ETHMXN,9642,9728.93,9624.79,9698.84,27.7,267009.13
1605690000.0,2020-11-18 09-AM,ETHMXN,9705.44,9705.44,9613.91,9642,19.04,183839.61
1605686400.0,2020-11-18 08-AM,ETHMXN,9686.34,9743.26,9683.9,9705.44,7.688,74710.46
1605682800.0,2020-11-18 07-AM,ETHMXN,9614.85,9686.34,9529.25,9686.34,17.82,171154.62
1605679200.0,2020-11-18 06-AM,ETHMXN,9565.54,9685.37,9457.23,9614.85,139.93,1345227.99
1605675600.0,2020-11-18 05-AM,ETHMXN,10021.21,10021.21,9367.13,9565.54,1230.95,11880407.59
1605672000.0,2020-11-18 04-AM,ETHMXN,9890,10051.56,9890,10021.21,388.12,3872429.66
1605668400.0,2020-11-18 03-AM,ETHMXN,9853.31,9890,9789.73,9890,124.31,1223129.98
1605664800.0,2020-11-18 02-AM,ETHMXN,9886.25,9899.82,9838.18,9853.31,41.81,412585.91
1605661200.0,2020-11-18 01-AM,ETHMXN,9878.49,9908.92,9837.75,9886.25,52.73,520417.66
1605657600.0,2020-11-18 12-AM,ETHMXN,9770.77,9909,9770.77,9878.49,161.19,1590918.45
1605654000.0,2020-11-17 11-PM,ETHMXN,9742.09,9800,9731.97,9770.77,122.77,1200336.73
1605650400.0,2020-11-17 10-PM,ETHMXN,9726.82,9744.98,9658.57,9742.09,49.36,479883.02
1605646800.0,2020-11-17 09-PM,ETHMXN,9764.39,9782.38,9691.72,9726.82,47.5,461857.66
1605643200.0,2020-11-17 08-PM,ETHMXN,9785.44,9848.98,9592.95,9764.39,178.58,1746534.84
1605639600.0,2020-11-17 07-PM,ETHMXN,9730.51,9829.98,9050,9785.44,582.33,5624320.99
1605636000.0,2020-11-17 06-PM,ETHMXN,9770.68,9778.37,9700.33,9730.51,137.8,1342893.05
1605632400.0,2020-11-17 05-PM,ETHMXN,9779.39,9836.97,9660.53,9770.68,481.59,4682226.91
1605628800.0,2020-11-17 04-PM,ETHMXN,9619.99,9849.96,9619.99,9779.39,302.33,2946959.21
1605625200.0,2020-11-17 03-PM,ETHMXN,9599.97,9625.44,9504.37,9619.99,210.76,2017240.63
1605621600.0,2020-11-17 02-PM,ETHMXN,9527.99,9600,9500.34,9599.97,67.41,644974.75
1605618000.0,2020-11-17 01-PM,ETHMXN,9563.96,9590,9511.25,9527.99,67.8,648217.64
1605614400.0,2020-11-17 12-PM,ETHMXN,9489.51,9585.45,9442.45,9563.96,45.79,436916.94
1605610800.0,2020-11-17 11-AM,ETHMXN,9456.53,9491,9446.74,9489.51,4.861,46088.78
1605607200.0,2020-11-17 10-AM,ETHMXN,9421.03,9456.53,9417.48,9456.53,0.114,1076.26
1605603600.0,2020-11-17 09-AM,ETHMXN,9452.89,9452.89,9385.88,9421.03,1.545,14530.87
1605600000.0,2020-11-17 08-AM,ETHMXN,9461.21,9461.27,9434.19,9452.89,0.3583,3384.59
1605596400.0,2020-11-17 07-AM,ETHMXN,9423.2,9461.21,9403.92,9461.21,18.9,178767.74
1605592800.0,2020-11-17 06-AM,ETHMXN,9417.99,9457.2,9394.51,9423.2,38.75,365809.87
1605589200.0,2020-11-17 05-AM,ETHMXN,9441.94,9459.88,9389.95,9417.99,17.29,162976.62
1605585600.0,2020-11-17 04-AM,ETHMXN,9378.89,9458.31,9370.51,9441.94,82.34,777001.45
1605582000.0,2020-11-17 03-AM,ETHMXN,9410.5,9426.81,9371.53,9378.89,26.59,249893.72
1605578400.0,2020-11-17 02-AM,ETHMXN,9438.87,9466.29,9400.13,9410.5,39.07,368409.25
1605574800.0,2020-11-17 01-AM,ETHMXN,9480.75,9491,9421.74,9438.87,21.52,203485.21
1605571200.0,2020-11-17 12-AM,ETHMXN,9329.21,9480.75,9311.95,9480.75,53.12,499799.22
1605567600.0,2020-11-16 11-PM,ETHMXN,9340.01,9423.11,9329.21,9329.21,107.14,1004986.98
1605564000.0,2020-11-16 10-PM,ETHMXN,9344.6,9355.33,9268.71,9340.01,31.69,295650.72
1605560400.0,2020-11-16 09-PM,ETHMXN,9386,9450,9250.04,9344.6,47.76,446222.3
1605556800.0,2020-11-16 08-PM,ETHMXN,9387.4,9400.08,9360.79,9386,40.48,380117.47
1605553200.0,2020-11-16 07-PM,ETHMXN,9400.39,9436.76,9360.85,9387.4,409.44,3846116.08
1605549600.0,2020-11-16 06-PM,ETHMXN,9407.88,9445.44,9400.28,9400.39,98.27,924835.04
1605546000.0,2020-11-16 05-PM,ETHMXN,9383.64,9449.86,9371.71,9407.88,198.97,1877322.28
1605542400.0,2020-11-16 04-PM,ETHMXN,9321.32,9445.35,9286.13,9383.64,36.57,342606.22
1605538800.0,2020-11-16 03-PM,ETHMXN,9360.7,9374.15,9302,9321.32,75.21,702600.15
1605535200.0,2020-11-16 02-PM,ETHMXN,9283.53,9376.26,9283.53,9360.7,31.21,291581.82
1605531600.0,2020-11-16 01-PM,ETHMXN,9199.88,9289.1,9199.88,9283.53,52.3,483402.33
1605528000.0,2020-11-16 12-PM,ETHMXN,9233.48,9233.64,9150,9199.88,8.712,80034.85
1605524400.0,2020-11-16 11-AM,ETHMXN,9242.62,9251.81,9233.48,9233.48,7.3,67529.57
1605520800.0,2020-11-16 10-AM,ETHMXN,9221.97,9251.44,9204.94,9242.62,6.483,59851.43
1605517200.0,2020-11-16 09-AM,ETHMXN,9238.03,9252.12,9163.52,9221.97,30.14,277462.27
1605513600.0,2020-11-16 08-AM,ETHMXN,9274.02,9282.9,9238.03,9238.03,21.02,194626.66
1605510000.0,2020-11-16 07-AM,ETHMXN,9285.19,9298.25,9261.23,9274.02,4.399,40828.12
1605506400.0,2020-11-16 06-AM,ETHMXN,9220.01,9295.96,9220.01,9285.19,76.77,712697.49
1605502800.0,2020-11-16 05-AM,ETHMXN,9178.76,9650,9178.76,9220.01,342.86,3204735.32
1605499200.0,2020-11-16 04-AM,ETHMXN,9187.79,9187.79,9150.01,9178.76,20.9,191702.78
1605495600.0,2020-11-16 03-AM,ETHMXN,9122.74,9189.4,9111.11,9187.79,40.17,367555.23
1605492000.0,2020-11-16 02-AM,ETHMXN,9158.83,9176.63,9115.67,9122.74,25.53,233371.04
1605488400.0,2020-11-16 01-AM,ETHMXN,9180.44,9218.01,9155.17,9158.83,26.94,247072.8
1605484800.0,2020-11-16 12-AM,ETHMXN,9144.83,9180.44,9096.27,9180.44,15.87,145266.37
1605481200.0,2020-11-15 11-PM,ETHMXN,9128.79,9212.03,9128.79,9144.83,18.56,170224.33
1605477600.0,2020-11-15 10-PM,ETHMXN,9096.26,9197.47,9029,9128.79,40.4,366611.28
1605474000.0,2020-11-15 09-PM,ETHMXN,9080.71,9111.28,9056.58,9096.26,84.99,773280.3
1605470400.0,2020-11-15 08-PM,ETHMXN,9128.54,9130.28,9055,9080.71,82.49,748442.14
1605466800.0,2020-11-15 07-PM,ETHMXN,9137.56,9163.29,9102.94,9128.54,37.57,342738.27
1605463200.0,2020-11-15 06-PM,ETHMXN,9115.68,9163.2,9066.72,9137.56,85.33,778629.61
1605459600.0,2020-11-15 05-PM,ETHMXN,9296.6,9296.6,9115.21,9115.68,92.42,848812.1
1605456000.0,2020-11-15 04-PM,ETHMXN,9336.61,9356.67,9265.28,9296.6,50.92,473971.19
1605452400.0,2020-11-15 03-PM,ETHMXN,9348.26,9378.86,9320,9336.61,3.973,37148.54
1605448800.0,2020-11-15 02-PM,ETHMXN,9368.38,9394.67,9346.1,9348.26,9.5,89080.64
1605445200.0,2020-11-15 01-PM,ETHMXN,9349.94,9387.01,9302.09,9368.38,5.83,54570.6
1605441600.0,2020-11-15 12-PM,ETHMXN,9335,9381.84,9320.58,9349.94,3.941,36952.77
1605438000.0,2020-11-15 11-AM,ETHMXN,9350.85,9379.24,9335,9335,20.72,194298.95
1605434400.0,2020-11-15 10-AM,ETHMXN,9413.26,9417.47,9350.85,9350.85,4.823,45295.79
1605430800.0,2020-11-15 09-AM,ETHMXN,9410.54,9443.6,9409.1,9413.26,1.427,13442.77
1605427200.0,2020-11-15 08-AM,ETHMXN,9432.66,9468.04,9410.54,9410.54,21.72,205281.65
1605423600.0,2020-11-15 07-AM,ETHMXN,9413.19,9449.13,9409,9432.66,4.707,44360.05
1605420000.0,2020-11-15 06-AM,ETHMXN,9436.92,9445.45,9402.42,9413.19,7.922,74612.92
1605416400.0,2020-11-15 05-AM,ETHMXN,9385.01,9440.48,9377.61,9436.92,7.706,72543.87
1605412800.0,2020-11-15 04-AM,ETHMXN,9372.21,9399.06,9342.11,9385.01,7.2,67600.28
1605409200.0,2020-11-15 03-AM,ETHMXN,9378.75,9382.67,9333.82,9372.21,47.79,446735.74
1605405600.0,2020-11-15 02-AM,ETHMXN,9400.65,9414.8,9370,9378.75,10.94,102661.08
1605402000.0,2020-11-15 01-AM,ETHMXN,9453.5,9460.71,9381.81,9400.65,34.51,324713.08
1605398400.0,2020-11-15 12-AM,ETHMXN,9427.35,9460,9400,9453.5,6.821,64444.5
1605394800.0,2020-11-14 11-PM,ETHMXN,9427.09,9478.39,9422.75,9427.35,6.147,58083.12
1605391200.0,2020-11-14 10-PM,ETHMXN,9404.04,9457.35,9378.97,9427.09,15.79,148725.34
1605387600.0,2020-11-14 09-PM,ETHMXN,9438.18,9445.35,9374.84,9404.04,15.33,144420.44
1605384000.0,2020-11-14 08-PM,ETHMXN,9412.99,9439.63,9370.11,9438.18,15.88,149488.06
1605380400.0,2020-11-14 07-PM,ETHMXN,9416.16,9419,9371.71,9412.99,17.81,167385.84
1605376800.0,2020-11-14 06-PM,ETHMXN,9408.82,9420.34,9363.05,9416.16,11.48,107822.87
1605373200.0,2020-11-14 05-PM,ETHMXN,9338.13,9412.03,9251,9408.82,99.59,927574.14
1605369600.0,2020-11-14 04-PM,ETHMXN,9381.47,9436.99,9307.3,9338.13,61.62,578141.07
1605366000.0,2020-11-14 03-PM,ETHMXN,9428.19,9428.19,9370,9381.47,10.01,94077.89
1605362400.0,2020-11-14 02-PM,ETHMXN,9407.84,9451.54,9396.92,9428.19,13.15,124054.23
1605358800.0,2020-11-14 01-PM,ETHMXN,9385.52,9430.95,9372.43,9407.84,25.62,240486.18
1605355200.0,2020-11-14 12-PM,ETHMXN,9381.11,9393.26,9325.44,9385.52,8.379,78442.37
1605351600.0,2020-11-14 11-AM,ETHMXN,9343.62,9390.86,9318.36,9381.11,1.758,16469.08
1605348000.0,2020-11-14 10-AM,ETHMXN,9383.8,9398.53,9305,9343.62,11.9,111128.63
1605344400.0,2020-11-14 09-AM,ETHMXN,9440,9448.81,9319.7,9383.8,35.55,332449.67
1605340800.0,2020-11-14 08-AM,ETHMXN,9528.6,9560.24,9401.11,9440,257.13,2435536.85
1605337200.0,2020-11-14 07-AM,ETHMXN,9604.22,9609.62,9500.84,9528.6,4.315,41187.34
1605333600.0,2020-11-14 06-AM,ETHMXN,9558.5,9612.96,9556.22,9604.22,5.154,49412.64
1605330000.0,2020-11-14 05-AM,ETHMXN,9578.42,9578.56,9515.22,9558.5,30.42,289858.1
1605326400.0,2020-11-14 04-AM,ETHMXN,9641.37,9641.37,9541.77,9578.42,22.57,215935.1
1605322800.0,2020-11-14 03-AM,ETHMXN,9598.96,9648.36,9587.06,9641.37,24.29,233933.65
1605319200.0,2020-11-14 02-AM,ETHMXN,9613.36,9662.48,9585.05,9598.96,38.91,375381.34
1605315600.0,2020-11-14 01-AM,ETHMXN,9673.06,9676.93,9606.6,9613.36,41.81,402546.07
1605312000.0,2020-11-14 12-AM,ETHMXN,9749.26,9750,9626.83,9673.06,47.7,461028.45
1605308400.0,2020-11-13 11-PM,ETHMXN,9736.69,9749.99,9685,9749.26,47.72,463394.21
1605304800.0,2020-11-13 10-PM,ETHMXN,9608.81,9739.17,9607.29,9736.69,135.2,1309548.71
1605301200.0,2020-11-13 09-PM,ETHMXN,9632.36,9689.9,9515.58,9608.81,32.18,309898.14
1605297600.0,2020-11-13 08-PM,ETHMXN,9685.83,9689.14,9600.85,9632.36,69.2,666805.45
1605294000.0,2020-11-13 07-PM,ETHMXN,9638.76,9690,9622.88,9685.83,64.0,617999.63
1605290400.0,2020-11-13 06-PM,ETHMXN,9620.53,9640.15,9594.87,9638.76,71.07,684039.9
1605286800.0,2020-11-13 05-PM,ETHMXN,9604.62,9640.08,9562.68,9620.53,41.98,402970.0
1605283200.0,2020-11-13 04-PM,ETHMXN,9642.6,9689.97,9541.49,9604.62,60.87,585077.1
1605279600.0,2020-11-13 03-PM,ETHMXN,9689.16,9690,9585.41,9642.6,195.07,1881078.42
1605276000.0,2020-11-13 02-PM,ETHMXN,9685.68,9695.33,9620,9689.16,23.75,229210.87
1605272400.0,2020-11-13 01-PM,ETHMXN,9567.81,9685.68,9527.41,9685.68,31.27,301075.72
1605268800.0,2020-11-13 12-PM,ETHMXN,9572,9616.98,9535.47,9567.81,12.48,119486.41
1605265200.0,2020-11-13 11-AM,ETHMXN,9510.02,9572,9476.75,9572,97.21,924507.65
1605261600.0,2020-11-13 10-AM,ETHMXN,9612.87,9612.87,9510.02,9510.02,0.2949,2817.15
1605258000.0,2020-11-13 09-AM,ETHMXN,9557.82,9637.07,9557.82,9612.87,36.22,347624.31
1605254400.0,2020-11-13 08-AM,ETHMXN,9493.12,9584.1,9430,9557.82,3.305,31415.04
1605250800.0,2020-11-13 07-AM,ETHMXN,9510.31,9515.29,9449.99,9493.12,7.03,66563.77
1605247200.0,2020-11-13 06-AM,ETHMXN,9485.36,9521.92,9485.36,9510.31,131.91,1253342.3
1605243600.0,2020-11-13 05-AM,ETHMXN,9580.52,9580.52,9485.01,9485.36,24.83,236272.3
1605240000.0,2020-11-13 04-AM,ETHMXN,9601.67,9608.99,9549.48,9580.52,33.89,324362.98
1605236400.0,2020-11-13 03-AM,ETHMXN,9570.65,9613.49,9563.35,9601.67,31.77,304810.92
1605232800.0,2020-11-13 02-AM,ETHMXN,9611.8,9630.48,9558.82,9570.65,39.45,378005.78
1605229200.0,2020-11-13 01-AM,ETHMXN,9550.87,9627.69,9550.87,9611.8,75.73,726685.56
1605225600.0,2020-11-13 12-AM,ETHMXN,9522.22,9599.19,9494.29,9550.87,54.86,524344.8
1605222000.0,2020-11-12 11-PM,ETHMXN,9545.91,9559.4,9506.77,9522.22,26.84,255934.15
1605218400.0,2020-11-12 10-PM,ETHMXN,9545.49,9599.9,9487.63,9545.91,35.28,336797.04
1605214800.0,2020-11-12 09-PM,ETHMXN,9438,9560.88,9438,9545.49,21.98,209262.6
1605211200.0,2020-11-12 08-PM,ETHMXN,9412.77,9488.67,9396.9,9438,23.99,226765.78
1605207600.0,2020-11-12 07-PM,ETHMXN,9415.12,9418.2,9350.41,9412.77,47.21,442817.87
1605204000.0,2020-11-12 06-PM,ETHMXN,9333.33,9420.71,9311.23,9415.12,29.37,275036.32
1605200400.0,2020-11-12 05-PM,ETHMXN,9391.21,9440,9333.33,9333.33,61.13,574583.43
1605196800.0,2020-11-12 04-PM,ETHMXN,9464.53,9464.53,9350,9391.21,58.95,553335.79
1605193200.0,2020-11-12 03-PM,ETHMXN,9442.71,9483.66,9378.41,9464.53,33.98,320358.79
1605189600.0,2020-11-12 02-PM,ETHMXN,9475.93,9549.19,9357.69,9442.71,50.6,479872.25
1605186000.0,2020-11-12 01-PM,ETHMXN,9516.81,9516.81,9433.03,9475.93,33.67,318555.44
1605182400.0,2020-11-12 12-PM,ETHMXN,9401.54,9520.65,9401.54,9516.81,3.094,29339.61
1605178800.0,2020-11-12 11-AM,ETHMXN,9400,9456.46,9358.96,9401.54,23.98,225088.94
1605175200.0,2020-11-12 10-AM,ETHMXN,9580.41,9601.51,9400,9400,41.51,394422.01
1605171600.0,2020-11-12 09-AM,ETHMXN,9500.49,9580.41,9500.49,9580.41,5.312,50528.86
1605168000.0,2020-11-12 08-AM,ETHMXN,9581.91,9587,9500.49,9500.49,30.77,293021.18
1605164400.0,2020-11-12 07-AM,ETHMXN,9545.63,9600,9509.24,9581.91,4.969,47529.1
1605160800.0,2020-11-12 06-AM,ETHMXN,9469.6,9562.86,9461.55,9545.63,20.22,192369.19
1605157200.0,2020-11-12 05-AM,ETHMXN,9440,9494.76,9440,9469.6,24.41,231529.23
1605153600.0,2020-11-12 04-AM,ETHMXN,9424.2,9440.67,9400.01,9440,23.38,220303.34
1605150000.0,2020-11-12 03-AM,ETHMXN,9398.02,9430.3,9374.88,9424.2,5.823,54836.68
1605146400.0,2020-11-12 02-AM,ETHMXN,9391.43,9418.02,9359.24,9398.02,18.43,173164.98
1605142800.0,2020-11-12 01-AM,ETHMXN,9382,9400,9352.39,9391.43,20.1,188501.46
1605139200.0,2020-11-12 12-AM,ETHMXN,9480.14,9495,9250.01,9382,193.17,1809772.47
1605135600.0,2020-11-11 11-PM,ETHMXN,9568.2,9568.2,9480.05,9480.14,29.23,277770.95
1605132000.0,2020-11-11 10-PM,ETHMXN,9563.96,9594.11,9500.29,9568.2,28.33,271089.6
1605128400.0,2020-11-11 09-PM,ETHMXN,9550.61,9572.95,9465.52,9563.96,28.2,268490.19
1605124800.0,2020-11-11 08-PM,ETHMXN,9586.21,9593,9442.12,9550.61,91.35,870338.65
1605121200.0,2020-11-11 07-PM,ETHMXN,9625.49,9665.87,9555.25,9586.21,84.06,810605.0
1605117600.0,2020-11-11 06-PM,ETHMXN,9603.99,9761.91,9592.09,9625.49,116.66,1133213.43
1605114000.0,2020-11-11 05-PM,ETHMXN,9666.02,9680,9580.78,9603.99,120.27,1160794.97
1605110400.0,2020-11-11 04-PM,ETHMXN,9495,9725.32,9493.47,9666.02,462.75,4468136.78
1605106800.0,2020-11-11 03-PM,ETHMXN,9480,9500.71,9458.05,9495,58.17,552117.36
1605103200.0,2020-11-11 02-PM,ETHMXN,9378.61,9480,9378.61,9480,20.88,197198.4
1605099600.0,2020-11-11 01-PM,ETHMXN,9440.04,9456.37,9378.61,9378.61,29.99,283005.77
1605096000.0,2020-11-11 12-PM,ETHMXN,9367.18,9459.88,9367.13,9440.04,17.06,160880.15
1605092400.0,2020-11-11 11-AM,ETHMXN,9375,9392.68,9345.11,9367.18,2.029,18991.44
1605088800.0,2020-11-11 10-AM,ETHMXN,9265.5,9375,9265.5,9375,3.405,31874.9
1605085200.0,2020-11-11 09-AM,ETHMXN,9320.57,9327.53,9236.04,9265.5,0.5699,5292.48
1605081600.0,2020-11-11 08-AM,ETHMXN,9379.31,9400,9320.57,9320.57,0.5056,4744.13
1605078000.0,2020-11-11 07-AM,ETHMXN,9345.33,9383.05,9325,9379.31,1.752,16378.0
1605074400.0,2020-11-11 06-AM,ETHMXN,9342.13,9389.31,9316.55,9345.33,8.056,75269.02
1605070800.0,2020-11-11 05-AM,ETHMXN,9360.47,9362.61,9290,9342.13,22.47,209743.11
1605067200.0,2020-11-11 04-AM,ETHMXN,9387.45,9447.18,9305.03,9360.47,89.36,837752.66
1605063600.0,2020-11-11 03-AM,ETHMXN,9370.34,9407.32,9336.09,9387.45,69.47,651670.17
1605060000.0,2020-11-11 02-AM,ETHMXN,9397.64,9429.92,9332.62,9370.34,41.05,384937.08
1605056400.0,2020-11-11 01-AM,ETHMXN,9415.08,9480.68,9384.56,9397.64,112.34,1059822.45
1605052800.0,2020-11-11 12-AM,ETHMXN,9175.26,9441.22,9141.08,9415.08,189.92,1772523.82
1605049200.0,2020-11-10 11-PM,ETHMXN,9164.15,9234.69,9150,9175.26,22.15,203255.18
1605045600.0,2020-11-10 10-PM,ETHMXN,9170.08,9218.02,9148.58,9164.15,25.36,232363.97
1605042000.0,2020-11-10 09-PM,ETHMXN,9152.99,9209.15,9145.31,9170.08,29.79,273360.56
1605038400.0,2020-11-10 08-PM,ETHMXN,9113.5,9215.4,9090.24,9152.99,78.51,719291.48
1605034800.0,2020-11-10 07-PM,ETHMXN,9069.02,9113.5,9046.89,9113.5,20.03,181780.33
1605031200.0,2020-11-10 06-PM,ETHMXN,9101.82,9103.86,9027.03,9069.02,218.64,1985565.33
1605027600.0,2020-11-10 05-PM,ETHMXN,9108,9108,9060.22,9101.82,18.74,170238.18
1605024000.0,2020-11-10 04-PM,ETHMXN,9074.51,9132.54,9043.71,9108,13.38,121535.11
1605020400.0,2020-11-10 03-PM,ETHMXN,9062.88,9080.97,9000,9074.51,175.09,1581322.69
1605016800.0,2020-11-10 02-PM,ETHMXN,9145.49,9150,9036.94,9062.88,11.35,103179.42
1605013200.0,2020-11-10 01-PM,ETHMXN,9112.3,9145.49,9080,9145.49,31.41,286206.44
1605009600.0,2020-11-10 12-PM,ETHMXN,9103.37,9146.91,9073.27,9112.3,1.251,11432.65
1605006000.0,2020-11-10 11-AM,ETHMXN,9129.48,9136.91,9103.37,9103.37,0.3774,3447.77
1605002400.0,2020-11-10 10-AM,ETHMXN,9173.65,9197.39,9129.48,9129.48,0.5702,5230.67
1604998800.0,2020-11-10 09-AM,ETHMXN,9169.98,9233.91,9159.78,9173.65,3.402,31301.18
1604995200.0,2020-11-10 08-AM,ETHMXN,9169.95,9234.62,9169.38,9169.98,14.76,135957.2
1604991600.0,2020-11-10 07-AM,ETHMXN,9101.06,9169.95,9052.58,9169.95,8.741,79673.36
1604988000.0,2020-11-10 06-AM,ETHMXN,9137.87,9170,9080.1,9101.06,45.33,413612.4
1604984400.0,2020-11-10 05-AM,ETHMXN,9196.43,9219,9115.6,9137.87,24.18,221127.87
1604980800.0,2020-11-10 04-AM,ETHMXN,9153.89,9214.32,9126,9196.43,31.58,289399.86
1604977200.0,2020-11-10 03-AM,ETHMXN,9070.31,9177.22,9043.46,9153.89,58.14,528167.67
1604973600.0,2020-11-10 02-AM,ETHMXN,9127.58,9138.18,9062.91,9070.31,32.28,294022.99
1604970000.0,2020-11-10 01-AM,ETHMXN,9089.04,9147.33,9049.12,9127.58,22.02,200755.54
1604966400.0,2020-11-10 12-AM,ETHMXN,9017.22,9089.04,8942.58,9089.04,60.99,549215.08
1604962800.0,2020-11-09 11-PM,ETHMXN,9023.87,9064.45,9000.01,9017.22,9.147,82634.42
1604959200.0,2020-11-09 10-PM,ETHMXN,9129.74,9129.74,9000,9023.87,73.04,661459.85
1604955600.0,2020-11-09 09-PM,ETHMXN,9100.47,9150,9075.11,9129.74,74.78,682450.51
1604952000.0,2020-11-09 08-PM,ETHMXN,9087.5,9132.31,9049.73,9100.47,17.86,162345.7
1604948400.0,2020-11-09 07-PM,ETHMXN,9090.08,9113.73,9052.89,9087.5,74.16,674145.29
1604944800.0,2020-11-09 06-PM,ETHMXN,9065.03,9091.17,9004.55,9090.08,72.73,658005.83
1604941200.0,2020-11-09 05-PM,ETHMXN,9039.9,9071.67,9007.59,9065.03,110.42,999088.88
